epoch,defense,lr,wall_time_sec,train_loss,train_acc,attack_mix,attack_counts,val_loss,val_acc
24,standard,0.07938926261462369,2065.869711732492,0.34152344849904376,0.8824222222222222,"{""clean"": 1.0}","{""clean"": 352}",0.5427130285263062,0.8264
25,standard,0.07777851165098014,2151.689231593162,0.33264116621547274,0.8860222222540114,"{""clean"": 1.0}","{""clean"": 352}",0.5141410549163818,0.84
26,standard,0.07612492823579747,2237.6373323127627,0.3254422217528025,0.8872444444338481,"{""clean"": 1.0}","{""clean"": 352}",0.40239686822891235,0.8684
27,standard,0.07443106207484779,2323.584978736937,0.31519863591723973,0.8925777777777778,"{""clean"": 1.0}","{""clean"": 352}",0.46683640022277834,0.8462
28,standard,0.07269952498697738,2409.335282964632,0.3178316863324907,0.889333333322737,"{""clean"": 1.0}","{""clean"": 352}",0.43534085807800293,0.8526
29,standard,0.07093298687687144,2495.04916328378,0.3018958404964871,0.8953111111005148,"{""clean"": 1.0}","{""clean"": 352}",0.41538615341186524,0.857
30,standard,0.06913417161825453,2580.796954020858,0.30069368953704834,0.8965777777883741,"{""clean"": 1.0}","{""clean"": 352}",0.6273412313461304,0.804
31,standard,0.06730585285387468,2666.524016711861,0.29452433081732854,0.8984222222752041,"{""clean"": 1.0}","{""clean"": 352}",0.4283488420009613,0.8568
32,standard,0.0654508497187474,2752.2708176318556,0.28351330504947236,0.9020444444762336,"{""clean"": 1.0}","{""clean"": 352}",0.4211735040664673,0.8652
33,standard,0.06357202249325374,2838.097823381424,0.2776418811533186,0.9042444444974264,"{""clean"": 1.0}","{""clean"": 352}",0.5135763278961182,0.8358
34,standard,0.061672268192795296,2923.8285775221884,0.26688745342360604,0.9082666666878594,"{""clean"": 1.0}","{""clean"": 352}",0.4258501624107361,0.855
35,standard,0.05975451610080644,3009.5728539768606,0.25876765315797595,0.9106666666878594,"{""clean"": 1.0}","{""clean"": 352}",0.3867659942626953,0.881
36,standard,0.05782172325201157,3095.5277414359152,0.25333818711704675,0.9129111110899184,"{""clean"": 1.0}","{""clean"": 352}",0.35382967158555984,0.8852
37,standard,0.05587686987289191,3181.497991943732,0.24895042679044935,0.9137777777883742,"{""clean"": 1.0}","{""clean"": 352}",0.3610714844703674,0.8822
38,standard,0.053922954786392266,3267.2410558722913,0.24039349377950034,0.9163555555343628,"{""clean"": 1.0}","{""clean"": 352}",0.4235812427997589,0.8652
39,standard,0.051962990787953446,3352.96753295511,0.22788274222479926,0.9212666666772631,"{""clean"": 1.0}","{""clean"": 352}",0.42671776065826417,0.864
40,standard,0.05000000000000001,3438.6702880393714,0.22371289664374458,0.9225555555343627,"{""clean"": 1.0}","{""clean"": 352}",0.34771686699390414,0.8856
41,standard,0.048037009212046594,3524.613518508151,0.2205759075138304,0.9242444444126553,"{""clean"": 1.0}","{""clean"": 352}",0.37170097284317016,0.8814
42,standard,0.046077045213607774,3610.362145215273,0.2077203560696708,0.927666666677263,"{""clean"": 1.0}","{""clean"": 352}",0.37327727699279784,0.8814
43,standard,0.04412313012710814,3696.110449882224,0.19954785000483194,0.9311777777565851,"{""clean"": 1.0}","{""clean"": 352}",0.5107875637531281,0.8494
44,standard,0.042178276747988484,3781.848034920171,0.19532378624545205,0.9321333333121405,"{""clean"": 1.0}","{""clean"": 352}",0.35240602378845215,0.89
45,standard,0.04024548389919361,3867.8333774041384,0.17784219756656222,0.9388666667090522,"{""clean"": 1.0}","{""clean"": 352}",0.3944445092201233,0.8774
46,standard,0.03832773180720475,3953.545251555741,0.1777150545888477,0.9388000000529819,"{""clean"": 1.0}","{""clean"": 352}",0.3501067067146301,0.8924
47,standard,0.03642797750674629,4039.5112501084805,0.1684395048353407,0.942511111079322,"{""clean"": 1.0}","{""clean"": 352}",0.3368527763605118,0.8964
48,standard,0.03454915028125265,4125.467285692692,0.15507085495260026,0.9462666666560703,"{""clean"": 1.0}","{""clean"": 352}",0.34894271576404573,0.891
49,standard,0.032694147146125375,4211.187880603597,0.14424926980866326,0.9500222222010295,"{""clean"": 1.0}","{""clean"": 352}",0.32432516040802,0.8986
50,standard,0.030865828381745525,4297.121208785102,0.13889395400153265,0.9515777777777777,"{""clean"": 1.0}","{""clean"": 352}",0.34392586946487425,0.8932
51,standard,0.02906701312312862,4382.855664901435,0.1330635392612881,0.9541333333757188,"{""clean"": 1.0}","{""clean"": 352}",0.34379579753875733,0.8922
52,standard,0.027300475013022674,4468.583028268069,0.12197979094452328,0.9586222222646077,"{""clean"": 1.0}","{""clean"": 352}",0.3332512620925903,0.894
53,standard,0.025568937925152257,4554.315888792276,0.11156415964629915,0.9629555555343627,"{""clean"": 1.0}","{""clean"": 352}",0.34104317350387575,0.897
54,standard,0.02387507176420257,4640.043905522674,0.10425366501543257,0.9645333333121405,"{""clean"": 1.0}","{""clean"": 352}",0.3523020712852478,0.8926
55,standard,0.022221488349019894,4725.763637201861,0.10181908748547236,0.9646888888676961,"{""clean"": 1.0}","{""clean"": 352}",0.2943659098625183,0.9088
56,standard,0.020610737385376356,4811.722536217421,0.08513647796312968,0.9714222222752041,"{""clean"": 1.0}","{""clean"": 352}",0.2894838529586792,0.9062
57,standard,0.01904530253450832,4897.46851474233,0.0765036086930169,0.9740444444232517,"{""clean"": 1.0}","{""clean"": 352}",0.3119588078841567,0.904
58,standard,0.01752759758349083,4983.196764076129,0.07071616228951348,0.9760444444232517,"{""clean"": 1.0}","{""clean"": 352}",0.30878900921940805,0.9108
59,standard,0.01605996272335293,5069.158035067841,0.0623406877345509,0.9791111110899183,"{""clean"": 1.0}","{""clean"": 352}",0.2834822125911713,0.9178
60,standard,0.014644660940672634,5155.1218703929335,0.05065913471082846,0.9828888888888889,"{""clean"": 1.0}","{""clean"": 352}",0.2775669114112854,0.9202
61,standard,0.013283874528215722,5241.053542591631,0.04234196651114358,0.9863111110899183,"{""clean"": 1.0}","{""clean"": 352}",0.2940006482124329,0.9166
62,standard,0.011979701719998457,5326.757816705853,0.037935736715131334,0.9879111111111111,"{""clean"": 1.0}","{""clean"": 352}",0.2805072981357574,0.9204
63,standard,0.010734153455962752,5412.69065268524,0.029513163522548146,0.9906888888782925,"{""clean"": 1.0}","{""clean"": 352}",0.29491584930419923,0.9216
64,standard,0.009549150281252637,5498.617463847622,0.022939536630445057,0.9931333333227369,"{""clean"": 1.0}","{""clean"": 352}",0.2593799616098404,0.931
65,standard,0.008426519384872752,5584.530654041097,0.018923628128651115,0.9944888888888889,"{""clean"": 1.0}","{""clean"": 352}",0.2588133977890015,0.933
66,standard,0.007367991782295393,5670.48772812821,0.014247694852451483,0.9961777777777778,"{""clean"": 1.0}","{""clean"": 352}",0.23096603543758393,0.9364
67,standard,0.006375199646360154,5756.439021455124,0.010140778597195943,0.9974666666666666,"{""clean"": 1.0}","{""clean"": 352}",0.23292581533193588,0.936
68,standard,0.005449673790581612,5842.177581977099,0.007996162668905325,0.9983333333333333,"{""clean"": 1.0}","{""clean"": 352}",0.23837087494134904,0.9366
69,standard,0.004592841308745934,5928.139112820849,0.007468100079066223,0.9982888888888889,"{""clean"": 1.0}","{""clean"": 352}",0.22791415243148805,0.9428
70,standard,0.0038060233744356643,6014.069999812171,0.006259974980188741,0.9988666666666667,"{""clean"": 1.0}","{""clean"": 352}",0.23710617229938508,0.9386
71,standard,0.003090433203875793,6099.808470821008,0.005171011166936822,0.9991333333333333,"{""clean"": 1.0}","{""clean"": 352}",0.22933052048683167,0.9394
72,standard,0.002447174185242324,6185.566873326898,0.004152865759407481,0.9994888888888889,"{""clean"": 1.0}","{""clean"": 352}",0.23419081749916076,0.94
73,standard,0.0018772381773176422,6271.309086896479,0.004124721529748705,0.9994444444444445,"{""clean"": 1.0}","{""clean"": 352}",0.2273480026960373,0.9424
74,standard,0.0013815039801161725,6357.0387625359,0.003405014941406747,0.9996888888888888,"{""clean"": 1.0}","{""clean"": 352}",0.22516406515836715,0.9418
75,standard,0.0009607359798384788,6442.773814275861,0.003433051132824686,0.9996,"{""clean"": 1.0}","{""clean"": 352}",0.22443854744434358,0.9418
76,standard,0.0006155829702431172,6528.48926136829,0.003584624157887366,0.9995111111111111,"{""clean"": 1.0}","{""clean"": 352}",0.22364639699459077,0.941
77,standard,0.00034657715225368545,6614.225765282288,0.0032568505711853503,0.9996888888888888,"{""clean"": 1.0}","{""clean"": 352}",0.22143390983343125,0.9416
78,standard,0.00015413331334360183,6699.92701786384,0.003388115167617798,0.9995777777777778,"{""clean"": 1.0}","{""clean"": 352}",0.22152948487401009,0.9422
79,standard,3.854818796385496e-05,6785.600222624838,0.003073743255995214,0.9997111111111111,"{""clean"": 1.0}","{""clean"": 352}",0.22228237273693086,0.942
80,standard,0.0,6871.341844825074,0.0033243492153369717,0.9995555555555555,"{""clean"": 1.0}","{""clean"": 352}",0.22281845227479935,0.9422
