epoch,defense,lr,wall_time_sec,train_loss,train_acc,attack_mix,attack_counts,val_loss,val_acc
19,standard,0.06840622763423389,806.39188930206,0.6441968560430739,0.7795555556085375,"{""clean"": 1.0}","{""clean"": 352}",0.7871104564666748,0.732
20,standard,0.06545084971874736,848.8946219515055,0.6387574072202047,0.780866666677263,"{""clean"": 1.0}","{""clean"": 352}",0.6730293228149414,0.779
21,standard,0.06243449435824272,891.3843954857439,0.6140336788495382,0.7904666666560702,"{""clean"": 1.0}","{""clean"": 352}",0.9273097925186157,0.7068
22,standard,0.05936906572928623,933.8110302910209,0.6057477773454454,0.7937777778201633,"{""clean"": 1.0}","{""clean"": 352}",0.6740202445030212,0.77
23,standard,0.056266661678215216,976.2052890434861,0.5918115678151449,0.7971777778201633,"{""clean"": 1.0}","{""clean"": 352}",0.7495900314331054,0.7472
24,standard,0.053139525976465665,1018.5937549863011,0.5778666683726841,0.8023555555343628,"{""clean"": 1.0}","{""clean"": 352}",0.7180977958679199,0.7556
25,standard,0.049999999999999996,1060.9821768067777,0.5682544278250801,0.8056666667090522,"{""clean"": 1.0}","{""clean"": 352}",0.6841437628746033,0.7658
26,standard,0.046860474023534326,1103.372500486672,0.5513420955657959,0.8114666666772631,"{""clean"": 1.0}","{""clean"": 352}",0.732484683227539,0.7506
27,standard,0.04373333832178478,1145.7777223009616,0.5355464368078444,0.8169777778307596,"{""clean"": 1.0}","{""clean"": 352}",0.6484105758666993,0.7838
28,standard,0.040630934270713764,1188.2636786587536,0.52722137415674,0.8201777777565851,"{""clean"": 1.0}","{""clean"": 352}",0.5779769390106201,0.8016
29,standard,0.03756550564175726,1230.714238299057,0.5060552468617757,0.8260000000423855,"{""clean"": 1.0}","{""clean"": 352}",0.5334499270915986,0.8234
30,standard,0.03454915028125265,1273.1800993308425,0.49146934764650135,0.8306444444762335,"{""clean"": 1.0}","{""clean"": 352}",0.5323064123153687,0.8182
31,standard,0.03159377236576612,1315.5877194739878,0.4769602455351088,0.8359555555237664,"{""clean"": 1.0}","{""clean"": 352}",0.5787043935775756,0.8008
32,standard,0.028711035421746366,1357.9999038185924,0.4578147404776679,0.8425555555873447,"{""clean"": 1.0}","{""clean"": 352}",0.5320130305290223,0.8228
33,standard,0.025912316294914226,1400.3970349859446,0.4420116796811422,0.8499111111429003,"{""clean"": 1.0}","{""clean"": 352}",0.5107862402915955,0.8284
34,standard,0.023208660251050155,1442.8571847900748,0.42169728526539274,0.8540888888782925,"{""clean"": 1.0}","{""clean"": 352}",0.4734656439781189,0.8406
35,standard,0.020610737385376346,1485.3153083380312,0.40289886515935264,0.8610000000105964,"{""clean"": 1.0}","{""clean"": 352}",0.45569219331741334,0.843
36,standard,0.01812880051256551,1527.7843710556626,0.3926145221498277,0.8648,"{""clean"": 1.0}","{""clean"": 352}",0.5361168014526367,0.8192
37,standard,0.015772644703565562,1570.1699755825102,0.3632475858582391,0.8743333333651224,"{""clean"": 1.0}","{""clean"": 352}",0.45977908697128295,0.8484
38,standard,0.013551568628929433,1612.6570440381765,0.3454855765713586,0.8797555555343628,"{""clean"": 1.0}","{""clean"": 352}",0.4792262547016144,0.8412
39,standard,0.011474337861210542,1655.0491312909871,0.32259300901624893,0.8876000000211928,"{""clean"": 1.0}","{""clean"": 352}",0.4156675036907196,0.8642
40,standard,0.009549150281252632,1697.5133187510073,0.3016588129149543,0.8957555556085375,"{""clean"": 1.0}","{""clean"": 352}",0.36398722668886185,0.881
41,standard,0.007783603724899257,1740.0087194200605,0.2860807265175713,0.9019777777671814,"{""clean"": 1.0}","{""clean"": 352}",0.3763215452671051,0.8794
42,standard,0.0061846659978068205,1782.4235413149,0.2652199791378445,0.9075555555767483,"{""clean"": 1.0}","{""clean"": 352}",0.35425159206390383,0.884
43,standard,0.004758647376699033,1824.8842928782105,0.24654349714914958,0.91504444448683,"{""clean"": 1.0}","{""clean"": 352}",0.329060200381279,0.892
44,standard,0.0035111757055874327,1867.3665543291718,0.2293968786875407,0.9202888888888889,"{""clean"": 1.0}","{""clean"": 352}",0.3223494471788406,0.8932
45,standard,0.0024471741852423235,1909.8619244806468,0.21329954663382636,0.9265777777777777,"{""clean"": 1.0}","{""clean"": 352}",0.32102616384029387,0.8958
46,standard,0.0015708419435684518,1952.380505753681,0.20210333167711894,0.9309555555979411,"{""clean"": 1.0}","{""clean"": 352}",0.31192245478630065,0.8988
47,standard,0.000885637463565564,1994.8497363440692,0.1867679004298316,0.9350222221904331,"{""clean"": 1.0}","{""clean"": 352}",0.3090064821720123,0.9016
48,standard,0.00039426493427611173,2037.3215439505875,0.17630847704410552,0.93944444448683,"{""clean"": 1.0}","{""clean"": 352}",0.30550260577201843,0.9014
49,standard,9.866357858642205e-05,2079.7213731259108,0.17234519624974992,0.9406666666984558,"{""clean"": 1.0}","{""clean"": 352}",0.30298932309150695,0.9034
50,standard,0.0,2122.172309856862,0.16827719491852655,0.9433777777883742,"{""clean"": 1.0}","{""clean"": 352}",0.3024877427577972,0.9022
